"","Date","Year","Month","Julian_Day","pH","Station","Depth_m","PO4_P_mgl","TDP_mgl","UTP_mgl","NO3_N_plus_n02_mg_l","NH3_N_mg_l","UTN_mgl","SiO2_Si_mgl","Iron_mgl","Particulate_Carbon_mgl","Mg_mgl","Ca_mgl","Alkalinity_mg_ca03"
"1138",1983-04-20,1983,4,110,6.8,"3",1,6e-04,0.0018,0.0034,0.0343,0.0017,0.0803,0.906,NA,0.291,6.5,3.3,8
"1139",1983-04-20,1983,4,110,6.8,"3",66,4e-04,0.0012,0.0021,0.0599,0.0011,0.0959,0.913,NA,0.264,4.4,3.3,10
"1140",1983-04-20,1983,4,110,6.8,"4",1,9e-04,0.0015,0.0028,NA,0.002,NA,NA,0.045,0.024,5.5,3.3,15
"1141",1983-04-20,1983,4,110,6.8,"4",66,7e-04,0.0018,0.0016,0.615,0.0011,0.6655,NA,0.038,0.09,6.1,3.3,9
"1142",1983-05-10,1983,5,130,6.6,"1",1,7e-04,0.0015,0.0021,0.047,0.0101,0.0816,0.873,0.04,0.218,6.5,2.4,8
"1143",1983-05-10,1983,5,130,6.9,"1",66,7e-04,0.0017,0.0016,0.066,0.0028,0.1074,0.927,0.058,0.152,6.5,3.3,8
"1144",1983-05-10,1983,5,130,6.8,"2",1,0.0015,0.002,0.0019,0.0521,0.007,0.0825,0.887,0.045,0.18,3.1,3.3,8
"1145",1983-05-10,1983,5,130,6.6,"2",66,0.0026,0.0036,NA,0.0462,0.0014,NA,0.939,0.039,0.124,5.8,3.7,7
"1146",1983-05-12,1983,5,132,6.8,"3",1,9e-04,0.0021,0.0028,0.0319,0.0043,0.0836,0.92,0.041,0.155,7.8,4.1,9
"1147",1983-05-12,1983,5,132,6.9,"3",66,6e-04,0.0013,0.0018,0.0581,0.004,0.0847,0.921,0.041,0.158,4.1,3.7,8
"1148",1983-05-12,1983,5,132,6.7,"4",1,8e-04,0.002,0.0024,0.0533,0.0054,0.0926,0.932,0.047,0.258,4.8,2.8,9
"1149",1983-05-12,1983,5,132,6.8,"4",66,0.0023,0.0032,0.0023,0.0475,0.0011,0.0803,0.919,0.038,0.155,11.9,3.3,8
"1150",1983-06-01,1983,6,152,6.7,"3",1,8e-04,0.0028,0.0031,0.0291,0.0011,0.0716,0.867,0.006,0.253,5.1,2.5,8
"1151",1983-06-01,1983,6,152,6.8,"3",66,7e-04,0.0018,0.0023,0.0394,0.0011,0.0673,0.888,0.003,0.092,6.6,3,8
"1152",1983-06-01,1983,6,152,6.8,"4",1,8e-04,0.0015,0.0028,0.0311,0.0011,0.0623,0.893,0.003,0.167,6.1,3,7
"1153",1983-06-01,1983,6,152,6.8,"4",66,7e-04,0.0015,0.002,0.0211,0.0011,0.0425,0.97,0.016,0.169,6.1,3,7
"1154",1983-06-03,1983,6,154,6.8,"1",1,0.001,0.0024,0.0049,0.0217,0.0011,0.0851,0.9,0.01,0.194,5.6,3,8
"1155",1983-06-03,1983,6,154,6.8,"1",66,8e-04,0.0017,0.0025,0.0308,0.0011,0.0668,0.97,0.003,0.137,6.1,3,8
"1156",1983-06-03,1983,6,154,6.8,"2",1,9e-04,0.0014,0.0028,0.0066,0.0011,0.0478,0.835,0.083,0.184,5.6,3,7
"1157",1983-06-03,1983,6,154,6.8,"2",66,5e-04,0.0011,0.002,0.0172,0.0011,0.0623,0.93,0.011,0.068,6.1,3,8
"1158",1983-06-22,1983,6,173,6.8,"1",1,6e-04,0.0025,0.0029,0.0312,0.0011,0.0705,0.935,0.003,0.233,5.6,2.5,8
"1159",1983-06-22,1983,6,173,6.7,"1",66,5e-04,0.0019,0.0036,0.0484,0.0011,0.094,0.855,0.019,0.066,6.1,3.6,8
"1160",1983-06-22,1983,6,173,6.8,"2",1,9e-04,0.0021,0.0025,0.0262,0.0011,0.0739,0.875,0.018,0.255,5.1,3,8
"1161",1983-06-22,1983,6,173,6.7,"2",66,7e-04,0.0021,0.002,0.0426,0.0011,0.0738,0.94,0.003,0.233,6.1,3,8
"1162",1983-06-24,1983,6,175,6.8,"3",1,5e-04,0.0017,0.0022,0.0325,0.0011,0.0767,0.875,0.019,0.291,5.1,3,8
"1163",1983-06-24,1983,6,175,6.8,"3",66,6e-04,0.0015,0.002,0.0606,0.0011,0.0999,0.914,0.003,0.154,6.1,3,7
"1164",1983-06-24,1983,6,175,6.9,"4",1,8e-04,0.0022,0.0026,0.0347,0.0011,0.074,0.947,0.008,0.206,6.1,3,8
"1165",1983-06-24,1983,6,175,6.7,"4",66,7e-04,0.0022,0.0022,0.0315,0.0011,0.0615,0.883,0.003,0.115,6.1,3,8
"1166",1983-07-13,1983,7,194,6.8,"3",1,0.0013,0.0013,0.0036,0.0147,0.0057,0.0605,0.944,0.011,0.204,5.1,2.5,7
"1167",1983-07-13,1983,7,194,6.7,"3",66,0.0013,0.0019,0.0023,0.0405,0.0011,0.0698,0.835,0.003,0.048,6.1,3,8
"1168",1983-07-13,1983,7,194,6.8,"4",1,0.0014,0.0037,0.0024,0.025,0.0011,0.0724,0.934,0.008,0.115,5.1,2.5,8
"1169",1983-07-13,1983,7,194,6.7,"4",66,0.0011,0.0038,0.0021,0.0434,0.0011,0.0648,0.903,0.037,0.112,6.1,3,8
"1170",1983-07-16,1983,7,197,6.9,"1",1,0.0011,0.0012,0.0027,0.0121,0.0011,0.0602,0.819,NA,0.202,5.6,2.5,8
"1171",1983-07-16,1983,7,197,6.7,"1",66,0.0012,0.0016,0.0025,0.0316,0.0011,0.0647,0.846,NA,0.024,6.1,3,8
"1172",1983-07-16,1983,7,197,6.8,"2",1,0.0012,0.002,0.0024,0.021,0.0011,0.0725,0.947,0.012,0.114,5.1,2.5,8
"1173",1983-07-16,1983,7,197,6.7,"2",66,0.0012,0.0018,0.0021,0.0336,0.002,0.0567,0.83,0.005,0.109,6.1,3,8
"1174",1983-08-02,1983,8,214,6.9,"1",1,0.0014,0.0016,0.003,0.0195,0.0073,0.0773,0.834,0.003,0.191,1.9,3.4,9
"1175",1983-08-02,1983,8,214,6.9,"1",66,0.0014,0.0026,0.0024,0.0649,0.0024,0.0972,0.966,0.003,0.048,3.4,2.9,10
"1176",1983-08-02,1983,8,214,6.8,"2",1,0.0013,0.002,0.0036,0.0209,0.0018,0.0836,0.847,0.003,0.109,2.8,2.5,9
"1177",1983-08-02,1983,8,214,6.8,"2",66,0.0014,0.0032,0.003,0.0517,0.0011,0.0938,0.949,0.003,0.045,4,2.9,9
"1178",1983-08-04,1983,8,216,6.9,"3",1,0.0014,0.0022,0.0024,0.0198,0.0027,0.0668,0.846,0.003,0.207,3.1,2.9,8
"1179",1983-08-04,1983,8,216,6.3,"3",66,0.0014,0.0024,0.0035,0.0604,0.0013,0.0877,0.945,0.003,0.084,4,2.9,9
"1180",1983-08-04,1983,8,216,6.9,"4",1,0.0015,0.0014,0.0036,0.0269,0.0011,0.0838,0.848,0.003,0.112,3.4,2.9,8
"1181",1983-08-04,1983,8,216,6.8,"4",66,0.0014,0.0016,0.0024,0.0495,0.0012,0.0735,0.933,0.005,0.032,4,3.2,8
"1182",1983-08-24,1983,8,236,6.8,"3",1,0.0012,0.0016,0.0024,0.0208,0.006,0.0734,0.854,0.011,0.197,2.7,2.3,7
"1183",1983-08-24,1983,8,236,6.8,"3",66,0.0012,0.0018,0.0021,0.0706,0.0025,0.1004,0.944,0.013,0.156,3.7,3.4,8
"1184",1983-08-24,1983,8,236,6.7,"4",1,0.0017,0.0022,NA,0.0238,0.0011,NA,0.843,0.016,0.145,2.2,2.9,8
"1185",1983-08-24,1983,8,236,6.8,"4",66,0.0013,0.0017,0.0024,0.0649,0.0011,0.1021,0.936,0.009,0.14,3.2,2.9,8
"1186",1983-08-26,1983,8,238,6.8,"1",1,7e-04,0.0021,0.0037,0.0156,0.0028,0.0823,0.843,0.02,0.15,2.5,3,7
"1187",1983-08-26,1983,8,238,6.8,"1",66,6e-04,0.0017,0.0024,0.0592,0.0011,0.0931,0.97,0.013,0.04,3.4,3.4,9
"1188",1983-08-26,1983,8,238,6.8,"2",1,0.001,0.0016,0.0026,0.0147,0.0011,0.07,0.843,0.01,0.153,2.8,2.5,7
"1189",1983-08-26,1983,8,238,6.7,"2",66,5e-04,0.0012,0.0022,0.0382,0.0011,0.0885,0.961,0.005,0.04,3.6,3.4,7
"1190",1983-09-08,1983,9,251,6.8,"3",1,2e-04,0.0014,0.0032,0.0294,0.0025,0.0754,0.846,0.041,0.184,1.6,2.5,9
"1191",1983-09-08,1983,9,251,6.8,"3",66,2e-04,0.0013,0.0022,0.0505,0.0011,0.0712,0.13,0.013,0.168,2.2,3.5,7
"1192",1983-09-08,1983,9,251,7.6,"4",1,2e-04,0.0013,0.0027,0.0324,0.0011,0.0794,0.457,0.027,0.245,1.1,2.6,6
"1193",1983-09-08,1983,9,251,6.7,"4",66,6e-04,0.0012,0.002,0.0627,0.0011,0.0917,0.94,0.009,0.024,3.4,2.9,8
"1194",1983-09-16,1983,9,259,NA,"1",1,4e-04,0.0022,0.0031,0.0273,0.0039,0.0776,NA,NA,0.289,NA,NA,NA
"1195",1983-09-16,1983,9,259,7.2,"1",66,7e-04,0.0021,0.0017,0.051,0.0013,0.0734,0.318,0.016,0.071,6.6,3.5,8
"1196",1983-09-16,1983,9,259,7.1,"2",1,0.001,0.0017,0.0019,0.0215,0.0022,0.0685,0.453,0.023,0.091,1.9,2.5,7
"1197",1983-09-16,1983,9,259,NA,"2",66,NA,NA,0.0015,NA,NA,NA,0.749,0.01,0.163,4.1,4.4,NA
"1198",1983-10-20,1983,10,293,6.6,"1",1,9e-04,0.0022,0.0024,0.0307,0.0147,0.0746,0.875,0.024,0.217,2.5,2.7,10
"1199",1983-10-20,1983,10,293,6.7,"1",66,7e-04,0.0012,0.0016,0.0518,0.0011,0.0725,0.994,0.027,0.171,3.4,3.4,11
"1200",1983-10-20,1983,10,293,6.8,"2",1,NA,NA,0.0019,NA,NA,NA,0.851,0.024,0.189,2.5,2.5,8
"1201",1983-10-20,1983,10,293,6.7,"2",66,6e-04,0.0017,0.002,0.0671,0.0012,0.0881,0.954,0.008,0.243,2.9,3.2,8
"1202",1983-11-08,1983,11,312,6.5,"3",1,6e-04,0.0016,0.0026,0.031,0.0091,0.0739,0.892,0.021,0.024,3.5,3.3,7
"1203",1983-11-08,1983,11,312,6.3,"3",66,6e-04,0.0014,0.0025,0.0674,0.0036,0.099,0.933,0.01,0.024,3.8,4.5,8
"1204",1983-11-08,1983,11,312,6.2,"4",1,6e-04,0.0017,0.0029,0.0382,0.0042,0.0814,0.867,0.018,0.024,3.5,4.1,7
"1205",1983-11-08,1983,11,312,6.2,"4",66,9e-04,0.0022,0.0027,0.0669,0.011,0.1075,0.909,0.013,0.024,4.2,4.1,8
"1206",1982-04-13,1982,4,103,7,"3",1,8e-04,0.0017,0.0022,0.0601,0.0055,0.1423,0.891,0.041,0.182,4.6,2.9,8
"1207",1982-04-13,1982,4,103,7.1,"3",66,7e-04,0.0019,0.0021,0.0692,0.0027,0.1344,0.909,0.028,0.072,4.6,2.9,8
"1208",1982-04-13,1982,4,103,6.9,"4",1,9e-04,0.0026,0.0024,0.0666,0.0049,0.1098,0.914,0.04,0.158,15.3,6.3,7
"1209",1982-04-13,1982,4,103,7,"4",66,0.0013,0.002,0.0045,0.0626,0.0024,0.1058,0.623,0.035,0.093,4.4,3.8,8
"1210",1982-04-16,1982,4,106,7,"1",1,0.0014,0.0021,0.0166,0.068,0.0059,0.2418,0.915,0.0021,0.059,4.1,2.9,8
"1211",1982-04-16,1982,4,106,7,"1",66,0.0014,0.0025,0.0125,0.0651,0.0025,0.3779,0.898,0.023,0.104,4.1,2.9,8
"1212",1982-04-16,1982,4,106,7,"2",1,0.0014,0.0024,0.0046,0.0599,0.0033,0.176,0.872,0.016,0.093,3.8,2.9,8
"1213",1982-04-16,1982,4,106,7,"2",66,8e-04,0.0024,0.0031,0.0663,0.0056,0.1536,0.964,0.033,0.074,4.6,2.9,8
"1214",1982-05-05,1982,5,125,7,"1",1,8e-04,0.0023,0.0025,0.0675,0.008,0.1141,0.902,0.038,0.05,4.1,3.6,8
"1215",1982-05-05,1982,5,125,7,"1",66,9e-04,0.0012,0.0029,0.0705,0.0019,0.1193,0.904,0.024,0.218,5.8,3.6,9
"1216",1982-05-05,1982,5,125,7,"2",1,9e-04,0.0013,0.0032,0.0682,0.0022,0.1018,0.885,0.03,0.048,4.9,3.6,9
"1217",1982-05-05,1982,5,125,6.8,"2",66,0.0011,0.0012,0.0017,0.0576,0.0016,0.0652,0.837,0.026,0.095,4.5,3,8
"1218",1982-05-10,1982,5,130,7,"3",1,0.0014,0.0025,0.0036,0.0715,0.0074,0.1053,0.898,0.031,0.074,5.8,3.6,8
"1219",1982-05-10,1982,5,130,7,"3",66,0.0011,0.002,0.0037,0.0791,0.0011,0.1163,0.88,0.022,0.052,5.8,3.6,8
"1220",1982-05-10,1982,5,130,7.1,"4",1,9e-04,0.0014,0.0022,0.077,0.0011,0.0973,0.898,0.037,0.074,4.4,3.6,8
"1221",1982-05-10,1982,5,130,7,"4",66,0.0017,0.0022,0.0025,0.0703,0.0023,0.0762,0.877,0.028,0.085,4.6,2.9,8
"1222",1982-05-27,1982,5,147,6.7,"1",1,0.0011,0.0016,0.0018,0.0692,0.0347,0.1021,0.949,0.039,0.108,3.1,7.2,8
"1223",1982-05-27,1982,5,147,6.8,"1",66,9e-04,0.0015,0.0016,0.0668,0.0016,0.0867,0.984,0.02,0.106,3.4,7.2,8
"1224",1982-05-27,1982,5,147,6.7,"2",1,7e-04,0.0012,0.0023,0.0691,0.0019,0.0996,0.919,0.029,0.208,3.1,7.2,8
"1225",1982-05-27,1982,5,147,6.8,"2",66,7e-04,0.0022,0.0027,0.0692,0.0011,0.1048,0.962,0.028,0.091,3.1,7.2,8
"1226",1982-05-28,1982,5,148,6.8,"3",1,9e-04,0.0016,0.0021,0.0668,0.0053,0.0776,0.969,0.025,0.364,3.9,7.3,8
"1227",1982-05-28,1982,5,148,6.7,"3",66,6e-04,0.0011,0.0013,0.0708,0.0033,0.0816,0.948,0.022,0.063,3.1,7.2,7
"1228",1982-05-28,1982,5,148,6.8,"4",1,0.0011,0.0018,0.0017,0.0449,0.0368,0.0644,0.955,0.026,0.113,3.1,7.2,7
"1229",1982-05-28,1982,5,148,6.8,"4",66,7e-04,0.0011,0.0022,0.071,0.004,0.0941,0.951,0.02,0.078,3.4,7.2,8
"1230",1982-06-15,1982,6,166,NA,"1",1,0.0012,0.0014,0.0046,0.0449,0.0151,0.0682,0.911,0.024,0.143,2.3,7.3,NA
"1231",1982-06-15,1982,6,166,NA,"1",66,0.0013,0.0021,0.0033,0.0757,0.0165,0.1029,1.005,0.024,0.048,3.1,7.3,NA
"1232",1982-06-15,1982,6,166,NA,"2",1,0.0011,0.0023,0.0027,0.0516,0.0277,0.0756,0.944,0.024,0.134,3.1,7.2,NA
"1233",1982-06-15,1982,6,166,6.8,"2",66,9e-04,0.0013,0.0028,0.0743,0.0023,0.0844,0.997,0.017,0.089,3.4,7.2,8
"1234",1982-06-17,1982,6,168,NA,"3",1,0.0012,0.0017,0.0023,0.055,0.0109,0.1191,0.949,0.026,0.102,2.6,7.2,NA
"1235",1982-06-17,1982,6,168,6.8,"3",66,7e-04,0.0016,0.0032,0.0697,0.0097,0.0955,1.014,0.035,0.085,3.1,7.2,8
"1236",1982-06-17,1982,6,168,NA,"4",1,0.0014,0.0031,0.0054,0.056,0.0017,0.1227,0.994,0.025,0.074,3.1,7.2,NA
"1237",1982-06-17,1982,6,168,7,"4",66,9e-04,0.0027,0.0028,0.0724,0.006,0.1069,0.98,0.028,NA,3.4,7.2,8
"1238",1982-07-06,1982,7,187,6.3,"3",1,5e-04,0.001,0.0028,0.0319,0.022,0.0656,0.865,0.022,0.113,2.6,7.2,4
"1239",1982-07-06,1982,7,187,6,"3",66,6e-04,0.0011,0.0024,0.0585,0.0011,0.0896,0.986,0.021,0.102,3.1,7.3,4
"1240",1982-07-06,1982,7,187,7,"4",1,8e-04,0.0014,0.0037,0.0347,0.0011,0.0605,0.875,0.015,0.113,2.3,7.2,8
"1241",1982-07-06,1982,7,187,6.8,"4",66,4e-04,0.0019,0.0025,0.0658,0.0011,0.0878,0.96,0.024,0.069,3.1,7.2,8
"1242",1982-07-14,1982,7,195,6.9,"1",1,7e-04,0.0014,0.0029,0.0398,0.0117,0.0842,0.886,0.025,0.154,2.6,7.3,8
"1243",1982-07-14,1982,7,195,6.5,"1",66,4e-04,0.0019,0.0042,0.0679,0.0011,0.1054,0.994,0.024,0.346,2.9,7.3,7
"1244",1982-07-14,1982,7,195,7,"2",1,0.0011,0.0016,0.0029,0.039,0.0019,0.0836,0.924,0.021,0.24,2.3,7.3,8
"1245",1982-07-14,1982,7,195,6.8,"2",66,6e-04,0.0012,0.0029,0.0552,0.0011,0.0945,0.978,0.028,0.096,2.6,7.3,8
"1246",1982-07-27,1982,7,208,6.7,"1",1,0.0017,0.0043,0.005,0.0314,0.0076,0.065,0.177,0.013,0.172,0.9,1.7,3
"1247",1982-07-27,1982,7,208,6.9,"1",66,6e-04,0.0013,0.0058,0.069,0.0011,0.1372,0.889,0.013,0.157,4,3.3,8
"1248",1982-07-27,1982,7,208,6.9,"2",1,6e-04,0.0013,0.0026,0.0345,0.0011,0.0621,0.791,0.016,0.323,4,2.9,8
"1249",1982-07-27,1982,7,208,6.9,"2",66,9e-04,0.0018,0.0034,0.0657,0.0011,0.0878,0.925,0.007,0.098,4,3.3,8
"1250",1982-07-29,1982,7,210,7,"3",1,6e-04,0.0011,0.0033,0.0315,0.0043,0.066,0.301,0.006,0.218,2.5,2.5,8
"1251",1982-07-29,1982,7,210,6.9,"3",66,5e-04,0.0014,0.0045,0.0606,0.0011,0.103,0.878,0.011,0.12,3.4,3.3,8
"1252",1982-07-29,1982,7,210,6.9,"4",1,4e-04,0.001,0.0034,0.0329,0.0011,0.0706,0.8,0.01,0.2,2.8,2.9,8
"1253",1982-07-29,1982,7,210,6.8,"4",66,4e-04,9e-04,0.0053,0.0688,0.0011,0.1105,0.879,0.009,0.163,4,2.9,8
"1254",1982-08-17,1982,8,229,6.9,"1",1,0.0012,0.0019,0.0061,0.016,0.0126,0.0665,0.793,0.02,0.16,2.8,3.3,8
"1255",1982-08-17,1982,8,229,6.9,"1",66,6e-04,0.0015,0.0038,0.0648,0.0015,0.0958,0.912,0.025,0.366,4,3.8,8
"1256",1982-08-17,1982,8,229,7,"2",1,7e-04,0.0012,0.0029,0.0177,0.0011,0.0435,0.828,0.015,0.13,2.8,3.3,8
"1257",1982-08-17,1982,8,229,6.9,"2",66,6e-04,0.0015,0.0036,0.0651,0.0011,0.089,0.898,0.072,0.308,4,3.3,8
"1258",1982-08-19,1982,8,231,7,"3",1,0.0023,0.0082,0.0032,0.0105,0.0056,0.0538,0.789,0.019,0.102,2.8,3.3,8
"1259",1982-08-19,1982,8,231,6.9,"3",66,8e-04,0.0019,0.0055,0.0685,0.0011,0.122,0.892,0.077,0.197,4,3.3,8
"1260",1982-08-19,1982,8,231,6.9,"4",1,0.0013,0.0016,0.0038,0.0191,0.0011,0.0693,0.787,0.015,0.354,2.8,3.3,8
"1261",1982-08-19,1982,8,231,6.9,"4",66,0.0014,0.0017,0.005,0.052,0.0011,0.1039,0.889,0.02,0.209,4,3.3,8
"1262",1982-09-08,1982,9,251,7,"3",1,7e-04,0.0024,0.0046,0.027,0.0049,0.0655,0.789,0.027,0.346,2.8,3.3,8
"1263",1982-09-08,1982,9,251,6.9,"3",66,2e-04,0.002,0.0032,0.0632,0.0011,0.0917,0.871,0.011,0.371,4.7,3.3,8
"1264",1982-09-08,1982,9,251,6.9,"4",1,4e-04,0.0024,0.0034,0.0341,0.0028,0.0641,0.786,0.032,0.05,2.5,3.8,8
"1265",1982-09-08,1982,9,251,6.9,"4",66,2e-04,0.0023,0.0031,0.0569,0.0022,0.0822,0.885,0.016,0.219,4.4,3.3,8
"1266",1982-09-09,1982,9,252,7,"1",1,6e-04,0.002,0.0045,0.0158,0.013,0.0636,0.803,0.034,0.13,2.2,2.5,8
"1267",1982-09-09,1982,9,252,6.9,"1",66,2e-04,0.0014,0.0035,0.0403,0.0021,0.0603,0.899,0.025,0.163,4,3.3,8
"1268",1982-09-09,1982,9,252,7,"2",1,3e-04,0.0021,0.0035,0.0231,0.0011,0.0667,0.797,0.018,0.409,1.8,3.3,8
"1269",1982-09-09,1982,9,252,6.9,"2",66,3e-04,0.0025,0.003,0.045,0.0011,0.0602,0.875,0.008,0.114,4,3.3,8
"1270",1982-10-07,1982,10,280,6.7,"2",1,0.0015,0.0017,NA,0.0381,0.0266,NA,0.415,0.02,0.228,1.4,5,9
"1271",1982-10-07,1982,10,280,6.8,"2",66,0.0011,0.0016,0.0036,0.0786,0.0096,0.1163,0.598,0.006,0.346,3.5,3.8,10
"1272",1982-10-07,1982,10,280,6.6,"3",1,0.0013,0.0018,0.0053,0.0351,0.0064,0.0752,0.366,0.027,0.102,4.9,5,10
"1273",1982-10-07,1982,10,280,6.7,"3",66,0.0013,0.0017,0.0039,0.0711,0.0072,0.105,0.637,0.012,0.215,4.2,3.8,10
"1274",1982-10-19,1982,10,292,6.8,"1",1,0.0015,0.0021,0.006,0.0363,0.0204,0.0771,0.394,0.032,0.191,2.8,6.3,10
"1275",1982-10-19,1982,10,292,6.7,"1",66,0.001,0.0013,0.0038,0.0686,0.0089,0.0855,0.422,0.02,0.117,4.2,3.8,10
"1276",1982-10-19,1982,10,292,6.5,"2",1,0.0015,0.0014,0.0056,0.0408,0.0076,0.0724,0.371,0.027,0.133,3.5,3.8,10
"1277",1982-10-19,1982,10,292,6.7,"2",66,0.001,0.0012,0.0039,0.0727,0.006,0.0935,0.59,0.012,0.099,4.2,5,10
"1278",1982-10-22,1982,10,295,6.6,"3",1,4e-04,0.0019,0.0043,0.0424,0.0056,0.0933,0.351,0.037,0.169,2.8,7.5,10
"1279",1982-10-22,1982,10,295,6.6,"3",66,4e-04,0.0016,0.0034,0.075,0.0024,0.1151,0.508,0.014,0.346,4.9,5,10
"1280",1982-10-22,1982,10,295,6.7,"4",1,4e-04,0.0018,0.0051,0.0454,0.0036,0.097,0.467,0.024,0.191,3.5,5,9
"1281",1982-10-22,1982,10,295,6.7,"4",66,4e-04,0.0015,0.0052,0.0611,0.0047,0.112,0.554,0.006,0.212,4.2,3.8,10
"1282",1982-11-10,1982,11,314,6.5,"1",1,4e-04,0.0018,0.0028,0.0421,0.0055,0.0644,0.425,0.014,0.142,2.1,3.8,8
"1283",1982-11-10,1982,11,314,6.6,"1",66,4e-04,0.0018,0.0026,0.0466,0.0088,0.0598,0.528,0.014,0.209,5.6,5,10
"1284",1982-11-10,1982,11,314,6.5,"2",1,6e-04,0.0016,0.0029,0.031,0.0011,0.0571,0.335,0.031,0.194,3.5,3.8,10
"1285",1982-11-10,1982,11,314,6.5,"2",66,2e-04,0.002,0.0027,0.077,0.0059,0.0902,0.4,0.029,0.074,5.6,3.8,10
"1286",1982-11-16,1982,11,320,NA,"3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1287",1982-11-16,1982,11,320,6.7,"3",66,0.0093,0.0282,0.0057,0.0876,0.0307,0.1518,0.579,2.884,0.077,22.8,16.3,19
"1288",1982-11-16,1982,11,320,6.7,"4",1,2e-04,0.0017,0.0031,0.0422,0.0033,0.0691,0.46,0.032,0.024,4.2,5,10
"1289",1982-11-16,1982,11,320,6.7,"4",66,2e-04,0.0016,0.0037,0.0523,0.0024,0.0632,0.511,0.024,0.08,3.5,5,10
"1290",1982-12-02,1982,12,336,6.8,"1",1,0.0014,0.0016,0.0033,0.0399,0.0099,0.0577,0.892,0.045,0.148,3.1,3.7,15
"1291",1982-12-02,1982,12,336,6.8,"1",66,0.001,0.0014,0.0036,0.0294,0.0053,0.0499,0.931,0.047,0.13,3.1,2.7,15
"1292",1982-12-02,1982,12,336,6.8,"4",1,0.0012,0.0016,0.0035,0.0291,0.0077,0.0651,0.855,0.044,0.105,3.7,3.7,15
"1293",1982-12-02,1982,12,336,6.8,"4",66,0.0013,0.0018,0.0032,0.0342,0.0065,0.058,0.881,0.047,0.185,4.3,3.2,14
"1294",1980-04-30,1980,4,121,6.5,"1",6,NA,NA,NA,NA,NA,NA,NA,0.003,NA,3.4,3,5
"1295",1980-04-30,1980,4,121,6.4,"1",12,NA,NA,NA,NA,NA,NA,NA,0.006,NA,3.4,2.6,6
"1296",1980-05-05,1980,5,126,7.7,"A",1,9e-04,0.0024,0.0036,0.0742,0.0073,0.115,0.75,0.019,0.194,3.4,2.6,6
"1297",1980-05-05,1980,5,126,6.8,"A",15,0.0015,0.0018,0.0025,0.0652,0.0161,0.0862,0.641,0.003,0.23,4,2.7,7
"1298",1980-05-05,1980,5,126,6.6,"A",50,0.0011,0.0021,0.0025,0.0486,0.0191,0.062,0.554,0.007,0.178,2.8,2.6,5
"1299",1980-05-05,1980,5,126,7,"A",100,0.0143,0.0161,0.0226,0.0069,1.227,0.3203,1.329,0.065,0.222,103.1,51.1,55
"1300",1980-05-05,1980,5,126,7.6,"A",150,0.7706,0.6883,0.7476,0.01,2.094,1.417,5.511,NA,0.313,410.8,33.3,38
"1301",1980-06-06,1980,6,158,6.5,"A",1,7e-04,0.0033,0.0025,0.0386,0.0106,0.0609,0.624,0.009,0.308,2.1,4.2,8
"1302",1980-06-06,1980,6,158,6.6,"A",6,NA,NA,NA,NA,NA,NA,0.624,0.026,NA,3.1,3.4,7
"1303",1980-06-06,1980,6,158,7,"A",12,NA,NA,NA,NA,NA,NA,0.628,0.03,NA,3.1,3,7
"1304",1980-06-06,1980,6,158,6.3,"A",15,9e-04,0.001,0.0019,0.0563,0.0135,0.136,0.639,0.025,0.215,3.7,3.4,6
"1305",1980-06-06,1980,6,158,6.2,"A",50,0.001,0.0012,0.002,0.0572,0.0162,0.0721,0.657,0.006,0.178,3.7,3.4,6
"1306",1980-06-06,1980,6,158,6.7,"A",100,0.0109,0.011,0.0116,0.0046,1.102,0.2414,3.699,0.093,0.481,116.4,NA,64
"1307",1980-06-06,1980,6,158,7.8,"A",150,0.8648,0.7545,0.8383,0.0146,1.369,NA,3.403,0.068,0.475,398.6,340,470
"1308",1980-07-09,1980,7,191,6.4,"A",0,NA,NA,NA,NA,NA,NA,0.865,0.017,NA,2.5,3.4,5
"1309",1980-07-09,1980,7,191,6.7,"A",1,0.0012,0.0017,0.0019,0.0418,0.0064,0.0613,0.853,0.036,0.185,3.1,2.5,7
"1310",1980-07-09,1980,7,191,6.2,"A",15,0.0024,0.0013,0.0022,0.0515,0.0022,0.0599,0.986,0.015,0.387,3.7,3.4,5
"1311",1980-07-09,1980,7,191,6.5,"A",50,7e-04,0.0017,0.0026,0.069,0.0027,0.0744,0.961,0.022,0.024,4.3,2.9,8
"1312",1980-07-09,1980,7,191,6.9,"A",100,0.0095,0.0065,0.0042,0.0865,0.1089,0.2818,1.408,0.07,0.227,31,34.3,20
"1313",1980-08-07,1980,8,220,6.6,"A",0,NA,NA,NA,NA,NA,NA,0.86,0.026,NA,2,2.5,7
"1314",1980-08-07,1980,8,220,6.6,"A",1,0.0012,0.0016,0.0028,0.0242,0.003,0.0712,0.815,0.02,0.136,2,3.4,7
"1315",1980-08-07,1980,8,220,6.5,"A",2,NA,NA,NA,NA,NA,NA,0.863,0.033,NA,3.1,3.4,8
"1316",1980-08-07,1980,8,220,6.8,"A",15,0.001,0.0028,0.0032,0.0451,0.0028,0.0671,0.906,0.021,0.025,3.1,3.4,7
"1317",1980-08-11,1980,8,224,6.8,"A",50,9e-04,0.0026,0.0032,0.0795,0.0126,0.102,0.946,0.036,0.029,3.7,2.5,7
